repository,pr_number,status,files_changed,additions,deletions,analysis_time_hours,description_length,participants,comments_count,reviews_count
AUTOMATIC1111/stable-diffusion-webui,10486,closed,,,,1240.6372222222221,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16975,closed,,,,0.3322222222222222,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16966,closed,,,,1.5369444444444444,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16592,closed,,,,4396.243888888889,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16951,closed,,,,183.7625,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16275,merged,,,,0.16083333333333333,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16947,closed,,,,0.05555555555555555,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16940,closed,,,,96.56277777777778,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16944,closed,,,,31.655833333333334,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16933,closed,,,,0.8766666666666667,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16905,closed,,,,14.02138888888889,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16904,closed,,,,14.051944444444445,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16918,closed,,,,0.125,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16903,closed,,,,14.366944444444444,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16852,merged,,,,340.9863888888889,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16872,merged,,,,77.40055555555556,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16875,closed,,,,0.035555555555555556,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16777,closed,,,,1231.1433333333334,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16862,closed,,,,0.049444444444444444,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16853,merged,,,,1.7161111111111111,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16845,merged,,,,0.6916666666666667,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16844,closed,,,,3.1372222222222224,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16840,closed,,,,0.17555555555555555,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16830,merged,,,,60.99722222222222,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16833,closed,,,,1.7205555555555556,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16829,closed,,,,2.435277777777778,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16831,closed,,,,2.999722222222222,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16819,closed,,,,12.422777777777778,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16817,merged,,,,7.187222222222222,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16796,closed,,,,392.9605555555556,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16815,closed,,,,1.4844444444444445,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,14208,merged,,,,218.45666666666668,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16792,closed,,,,5.236111111111111,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16791,closed,,,,5.3261111111111115,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16790,closed,,,,6.554444444444444,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16789,closed,,,,6.6033333333333335,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16788,closed,,,,7.207777777777777,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16786,closed,,,,0.04472222222222222,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16235,merged,,,,32.8675,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,14203,merged,,,,8.414166666666667,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16765,closed,,,,1.2861111111111112,0,1,0,0
AUTOMATIC1111/stable-diffusion-webui,16292,closed,,,,3736.054166666667,0,1,0,0
EbookFoundation/free-programming-books,11959,merged,,,,377.6622222222222,0,1,0,0
EbookFoundation/free-programming-books,12059,closed,,,,0.008055555555555555,0,1,0,0
EbookFoundation/free-programming-books,11958,merged,,,,378.0436111111111,0,1,0,0
EbookFoundation/free-programming-books,12349,closed,,,,22.273333333333333,0,1,0,0
EbookFoundation/free-programming-books,12373,closed,,,,0.025277777777777777,0,1,0,0
EbookFoundation/free-programming-books,12282,merged,,,,51.38,0,1,0,0
EbookFoundation/free-programming-books,12346,closed,,,,21.692222222222224,0,1,0,0
EbookFoundation/free-programming-books,12354,merged,,,,8.088333333333333,0,1,0,0
EbookFoundation/free-programming-books,12309,merged,,,,38.73416666666667,0,1,0,0
EbookFoundation/free-programming-books,12358,closed,,,,1.5202777777777778,0,1,0,0
EbookFoundation/free-programming-books,12357,merged,,,,6.151388888888889,0,1,0,0
EbookFoundation/free-programming-books,12355,merged,,,,7.189444444444445,0,1,0,0
EbookFoundation/free-programming-books,12352,merged,,,,7.349444444444444,0,1,0,0
EbookFoundation/free-programming-books,12351,merged,,,,7.8405555555555555,0,1,0,0
EbookFoundation/free-programming-books,12339,merged,,,,7.968055555555556,0,1,0,0
EbookFoundation/free-programming-books,12337,merged,,,,9.904166666666667,0,1,0,0
EbookFoundation/free-programming-books,12310,merged,,,,27.199444444444445,0,1,0,0
EbookFoundation/free-programming-books,12313,merged,,,,26.289722222222224,0,1,0,0
EbookFoundation/free-programming-books,12246,closed,,,,68.79194444444444,0,1,0,0
EbookFoundation/free-programming-books,12333,closed,,,,11.465,0,1,0,0
EbookFoundation/free-programming-books,12342,closed,,,,5.945833333333334,0,1,0,0
EbookFoundation/free-programming-books,12344,closed,,,,5.131111111111111,0,1,0,0
EbookFoundation/free-programming-books,12169,merged,,,,97.80027777777778,0,1,0,0
EbookFoundation/free-programming-books,12343,closed,,,,5.721111111111111,0,1,0,0
EbookFoundation/free-programming-books,12292,merged,,,,32.24388888888889,0,1,0,0
EbookFoundation/free-programming-books,12295,merged,,,,32.03333333333333,0,1,0,0
EbookFoundation/free-programming-books,12338,merged,,,,8.070277777777777,0,1,0,0
EbookFoundation/free-programming-books,12336,closed,,,,8.776944444444444,0,1,0,0
EbookFoundation/free-programming-books,12224,closed,,,,75.76972222222223,0,1,0,0
EbookFoundation/free-programming-books,12289,merged,,,,31.93777777777778,0,1,0,0
EbookFoundation/free-programming-books,12332,closed,,,,11.704166666666667,0,1,0,0
EbookFoundation/free-programming-books,12331,merged,,,,12.619722222222222,0,1,0,0
EbookFoundation/free-programming-books,12329,closed,,,,19.7525,0,1,0,0
EbookFoundation/free-programming-books,12171,merged,,,,96.185,0,1,0,0
EbookFoundation/free-programming-books,12143,closed,,,,102.28666666666666,0,1,0,0
EbookFoundation/free-programming-books,12340,closed,,,,0.14583333333333334,0,1,0,0
EbookFoundation/free-programming-books,12306,merged,,,,14.027222222222223,0,1,0,0
EbookFoundation/free-programming-books,12004,merged,,,,115.74888888888889,0,1,0,0
EbookFoundation/free-programming-books,12326,merged,,,,9.037777777777778,0,1,0,0
EbookFoundation/free-programming-books,12324,closed,,,,9.661388888888888,0,1,0,0
EbookFoundation/free-programming-books,12316,merged,,,,11.87138888888889,0,1,0,0
EbookFoundation/free-programming-books,12323,merged,,,,9.62,0,1,0,0
EbookFoundation/free-programming-books,12287,closed,,,,19.75777777777778,0,1,0,0
EbookFoundation/free-programming-books,12321,merged,,,,10.130277777777778,0,1,0,0
EbookFoundation/free-programming-books,12319,closed,,,,10.971388888888889,0,1,0,0
EbookFoundation/free-programming-books,12317,merged,,,,11.037222222222223,0,1,0,0
EbookFoundation/free-programming-books,12054,merged,,,,152.7275,0,1,0,0
EbookFoundation/free-programming-books,12304,merged,,,,14.572777777777778,0,1,0,0
EbookFoundation/free-programming-books,12216,closed,,,,66.38027777777778,0,1,0,0
EbookFoundation/free-programming-books,12176,merged,,,,82.20944444444444,0,1,0,0
EbookFoundation/free-programming-books,12280,merged,,,,28.691944444444445,0,1,0,0
EbookFoundation/free-programming-books,12299,merged,,,,17.413333333333334,0,1,0,0
EbookFoundation/free-programming-books,12291,merged,,,,17.920833333333334,0,1,0,0
EbookFoundation/free-programming-books,12290,merged,,,,18.168055555555554,0,1,0,0
EbookFoundation/free-programming-books,12297,merged,,,,17.460277777777776,0,1,0,0
EbookFoundation/free-programming-books,12272,merged,,,,39.70805555555555,0,1,0,0
EbookFoundation/free-programming-books,12271,merged,,,,40.43861111111111,0,1,0,0
EbookFoundation/free-programming-books,12285,merged,,,,19.253055555555555,0,1,0,0
EbookFoundation/free-programming-books,12284,merged,,,,20.819166666666668,0,1,0,0
EbookFoundation/free-programming-books,12147,closed,,,,91.48861111111111,0,1,0,0
EbookFoundation/free-programming-books,12269,merged,,,,41.005,0,1,0,0
EbookFoundation/free-programming-books,12099,closed,,,,32.639722222222225,0,1,0,0
EbookFoundation/free-programming-books,12100,closed,,,,31.839166666666667,0,1,0,0
EbookFoundation/free-programming-books,12101,closed,,,,31.676944444444445,0,1,0,0
EbookFoundation/free-programming-books,12102,closed,,,,31.620833333333334,0,1,0,0
EbookFoundation/free-programming-books,12327,closed,,,,2.1819444444444445,0,1,0,0
EbookFoundation/free-programming-books,12320,closed,,,,2.0011111111111113,0,1,0,0
EbookFoundation/free-programming-books,12314,closed,,,,0.15888888888888889,0,1,0,0
EbookFoundation/free-programming-books,12311,closed,,,,0.0038888888888888888,0,1,0,0
EbookFoundation/free-programming-books,12089,closed,,,,120.73611111111111,0,1,0,0
EbookFoundation/free-programming-books,12312,closed,,,,0.029722222222222223,0,1,0,0
EbookFoundation/free-programming-books,12308,closed,,,,0.07111111111111111,0,1,0,0
EbookFoundation/free-programming-books,12266,merged,,,,18.139722222222222,0,1,0,0
EbookFoundation/free-programming-books,12207,merged,,,,34.77916666666667,0,1,0,0
EbookFoundation/free-programming-books,12227,closed,,,,42.36666666666667,0,1,0,0
EbookFoundation/free-programming-books,12278,closed,,,,11.926666666666666,0,1,0,0
EbookFoundation/free-programming-books,12273,merged,,,,16.93138888888889,0,1,0,0
EbookFoundation/free-programming-books,12179,merged,,,,56.77333333333333,0,1,0,0
EbookFoundation/free-programming-books,12281,merged,,,,4.161944444444444,0,1,0,0
EbookFoundation/free-programming-books,12270,merged,,,,17.63222222222222,0,1,0,0
EbookFoundation/free-programming-books,12279,merged,,,,7.830277777777778,0,1,0,0
EbookFoundation/free-programming-books,12205,merged,,,,45.83777777777778,0,1,0,0
EbookFoundation/free-programming-books,12256,merged,,,,26.900555555555556,0,1,0,0
EbookFoundation/free-programming-books,12277,closed,,,,9.148055555555555,0,1,0,0
EbookFoundation/free-programming-books,12215,merged,,,,42.55111111111111,0,1,0,0
EbookFoundation/free-programming-books,12213,merged,,,,43.16277777777778,0,1,0,0
EbookFoundation/free-programming-books,12206,merged,,,,45.42888888888889,0,1,0,0
EbookFoundation/free-programming-books,12268,merged,,,,17.879722222222224,0,1,0,0
EbookFoundation/free-programming-books,12195,merged,,,,53.45805555555555,0,1,0,0
EbookFoundation/free-programming-books,12275,closed,,,,14.27138888888889,0,1,0,0
EbookFoundation/free-programming-books,12212,merged,,,,42.83722222222222,0,1,0,0
EbookFoundation/free-programming-books,12264,closed,,,,19.385555555555555,0,1,0,0
EbookFoundation/free-programming-books,12276,closed,,,,0.46805555555555556,0,1,0,0
EbookFoundation/free-programming-books,12020,closed,,,,128.15722222222223,0,1,0,0
EbookFoundation/free-programming-books,12016,closed,,,,129.65805555555556,0,1,0,0
EbookFoundation/free-programming-books,12012,closed,,,,129.86777777777777,0,1,0,0
EbookFoundation/free-programming-books,12009,closed,,,,130.09083333333334,0,1,0,0
EbookFoundation/free-programming-books,12253,closed,,,,0.12222222222222222,0,1,0,0
EbookFoundation/free-programming-books,12255,closed,,,,0.035,0,1,0,0
EbookFoundation/free-programming-books,12257,closed,,,,16.659444444444443,0,1,0,0
Significant-Gravitas/AutoGPT,11121,merged,,,,29.372222222222224,0,1,0,0
Significant-Gravitas/AutoGPT,11132,merged,,,,1.136111111111111,0,1,0,0
Significant-Gravitas/AutoGPT,11120,merged,,,,30.67527777777778,0,1,0,0
Significant-Gravitas/AutoGPT,10771,closed,,,,997.1919444444444,0,1,0,0
Significant-Gravitas/AutoGPT,11123,merged,,,,20.764166666666668,0,1,0,0
Significant-Gravitas/AutoGPT,11107,merged,,,,43.25611111111111,0,1,0,0
Significant-Gravitas/AutoGPT,11106,merged,,,,39.05305555555555,0,1,0,0
Significant-Gravitas/AutoGPT,11127,merged,,,,6.796944444444445,0,1,0,0
Significant-Gravitas/AutoGPT,11125,merged,,,,0.7108333333333333,0,1,0,0
Significant-Gravitas/AutoGPT,11008,merged,,,,5.679722222222222,0,1,0,0
Significant-Gravitas/AutoGPT,11126,merged,,,,0.44555555555555554,0,1,0,0
Significant-Gravitas/AutoGPT,11000,merged,,,,70.95611111111111,0,1,0,0
Significant-Gravitas/AutoGPT,11118,merged,,,,0.3527777777777778,0,1,0,0
Significant-Gravitas/AutoGPT,11117,merged,,,,0.4083333333333333,0,1,0,0
Significant-Gravitas/AutoGPT,11077,merged,,,,92.92888888888889,0,1,0,0
Significant-Gravitas/AutoGPT,11114,merged,,,,0.32,0,1,0,0
Significant-Gravitas/AutoGPT,11105,merged,,,,4.192222222222222,0,1,0,0
Significant-Gravitas/AutoGPT,11013,closed,,,,164.54222222222222,0,1,0,0
Significant-Gravitas/AutoGPT,11099,closed,,,,0.034444444444444444,0,1,0,0
Significant-Gravitas/AutoGPT,11076,merged,,,,67.22833333333334,0,1,0,0
Significant-Gravitas/AutoGPT,11020,closed,,,,140.43972222222223,0,1,0,0
Significant-Gravitas/AutoGPT,11094,merged,,,,0.9494444444444444,0,1,0,0
Significant-Gravitas/AutoGPT,11091,merged,,,,6.028611111111111,0,1,0,0
Significant-Gravitas/AutoGPT,11066,merged,,,,75.39055555555555,0,1,0,0
Significant-Gravitas/AutoGPT,11061,merged,,,,80.58277777777778,0,1,0,0
Significant-Gravitas/AutoGPT,11082,merged,,,,12.167222222222222,0,1,0,0
Significant-Gravitas/AutoGPT,11083,closed,,,,0.18305555555555555,0,1,0,0
Significant-Gravitas/AutoGPT,11053,merged,,,,22.613333333333333,0,1,0,0
Significant-Gravitas/AutoGPT,11059,merged,,,,1.1505555555555556,0,1,0,0
Significant-Gravitas/AutoGPT,11019,merged,,,,57.17166666666667,0,1,0,0
Significant-Gravitas/AutoGPT,11054,closed,,,,0.5858333333333333,0,1,0,0
Significant-Gravitas/AutoGPT,10946,merged,,,,363.1813888888889,0,1,0,0
Significant-Gravitas/AutoGPT,10809,merged,,,,734.3494444444444,0,1,0,0
Significant-Gravitas/AutoGPT,11050,closed,,,,2.4405555555555556,0,1,0,0
Significant-Gravitas/AutoGPT,10798,merged,,,,743.8502777777778,0,1,0,0
Significant-Gravitas/AutoGPT,11039,merged,,,,0.7061111111111111,0,1,0,0
Significant-Gravitas/AutoGPT,11036,merged,,,,2.8380555555555556,0,1,0,0
Significant-Gravitas/AutoGPT,10527,closed,,,,1463.8636111111111,0,1,0,0
Significant-Gravitas/AutoGPT,10997,merged,,,,156.89888888888888,0,1,0,0
Significant-Gravitas/AutoGPT,10829,merged,,,,665.0211111111112,0,1,0,0
Significant-Gravitas/AutoGPT,11009,closed,,,,69.11944444444444,0,1,0,0
Significant-Gravitas/AutoGPT,11031,merged,,,,0.6016666666666667,0,1,0,0
Significant-Gravitas/AutoGPT,11028,merged,,,,22.79277777777778,0,1,0,0
Significant-Gravitas/AutoGPT,10784,closed,,,,792.4155555555556,0,1,0,0
Significant-Gravitas/AutoGPT,10817,closed,,,,694.9511111111111,0,1,0,0
Significant-Gravitas/AutoGPT,10856,closed,,,,619.5469444444444,0,1,0,0
Significant-Gravitas/AutoGPT,10878,closed,,,,531.4436111111111,0,1,0,0
Significant-Gravitas/AutoGPT,10993,closed,,,,141.3513888888889,0,1,0,0
Significant-Gravitas/AutoGPT,11017,merged,,,,23.22972222222222,0,1,0,0
Significant-Gravitas/AutoGPT,10996,merged,,,,128.44666666666666,0,1,0,0
Significant-Gravitas/AutoGPT,11027,merged,,,,2.3991666666666664,0,1,0,0
Significant-Gravitas/AutoGPT,11024,merged,,,,7.848055555555556,0,1,0,0
Significant-Gravitas/AutoGPT,10862,merged,,,,561.3288888888889,0,1,0,0
Significant-Gravitas/AutoGPT,11026,closed,,,,0.06388888888888888,0,1,0,0
Significant-Gravitas/AutoGPT,10977,merged,,,,166.50944444444445,0,1,0,0
Significant-Gravitas/AutoGPT,11014,closed,,,,24.683611111111112,0,1,0,0
Significant-Gravitas/AutoGPT,10806,merged,,,,687.5619444444444,0,1,0,0
Significant-Gravitas/AutoGPT,11023,merged,,,,0.6025,0,1,0,0
Significant-Gravitas/AutoGPT,10969,closed,,,,191.205,0,1,0,0
Significant-Gravitas/AutoGPT,10802,merged,,,,683.3822222222223,0,1,0,0
Significant-Gravitas/AutoGPT,11015,merged,,,,14.89,0,1,0,0
Significant-Gravitas/AutoGPT,11005,closed,,,,78.36555555555556,0,1,0,0
Significant-Gravitas/AutoGPT,10967,closed,,,,167.74555555555557,0,1,0,0
Significant-Gravitas/AutoGPT,11012,closed,,,,1.3511111111111112,0,1,0,0
Significant-Gravitas/AutoGPT,11011,merged,,,,0.4425,0,1,0,0
Significant-Gravitas/AutoGPT,10971,closed,,,,155.88833333333332,0,1,0,0
Significant-Gravitas/AutoGPT,10947,closed,,,,208.98222222222222,0,1,0,0
Significant-Gravitas/AutoGPT,10922,merged,,,,271.60805555555555,0,1,0,0
Significant-Gravitas/AutoGPT,11004,merged,,,,0.18916666666666668,0,1,0,0
Significant-Gravitas/AutoGPT,11001,closed,,,,0.2927777777777778,0,1,0,0
Significant-Gravitas/AutoGPT,10995,merged,,,,0.14444444444444443,0,1,0,0
Significant-Gravitas/AutoGPT,10994,closed,,,,0.3972222222222222,0,1,0,0
Significant-Gravitas/AutoGPT,10991,closed,,,,4.699722222222222,0,1,0,0
Significant-Gravitas/AutoGPT,10960,merged,,,,95.9713888888889,0,1,0,0
Significant-Gravitas/AutoGPT,10992,closed,,,,0.6483333333333333,0,1,0,0
Significant-Gravitas/AutoGPT,10955,merged,,,,164.37222222222223,0,1,0,0
Significant-Gravitas/AutoGPT,10985,merged,,,,10.43388888888889,0,1,0,0
Significant-Gravitas/AutoGPT,10987,merged,,,,0.1525,0,1,0,0
Significant-Gravitas/AutoGPT,10978,merged,,,,26.473055555555554,0,1,0,0
Significant-Gravitas/AutoGPT,10983,merged,,,,1.4677777777777778,0,1,0,0
Significant-Gravitas/AutoGPT,10976,merged,,,,23.860833333333332,0,1,0,0
Significant-Gravitas/AutoGPT,10975,merged,,,,18.648888888888887,0,1,0,0
Significant-Gravitas/AutoGPT,10965,merged,,,,18.836944444444445,0,1,0,0
Significant-Gravitas/AutoGPT,10972,closed,,,,8.056666666666667,0,1,0,0
Significant-Gravitas/AutoGPT,10966,merged,,,,4.192777777777778,0,1,0,0
Significant-Gravitas/AutoGPT,10950,closed,,,,119.49111111111111,0,1,0,0
Significant-Gravitas/AutoGPT,10896,closed,,,,294.6563888888889,0,1,0,0
Significant-Gravitas/AutoGPT,10945,closed,,,,119.33305555555556,0,1,0,0
Significant-Gravitas/AutoGPT,10963,closed,,,,0.051111111111111114,0,1,0,0
Significant-Gravitas/AutoGPT,10962,merged,,,,7.178888888888889,0,1,0,0
Significant-Gravitas/AutoGPT,10941,merged,,,,109.72083333333333,0,1,0,0
Significant-Gravitas/AutoGPT,10760,merged,,,,548.8166666666667,0,1,0,0
Significant-Gravitas/AutoGPT,10957,merged,,,,1.7852777777777777,0,1,0,0
Significant-Gravitas/AutoGPT,10953,merged,,,,11.036944444444444,0,1,0,0
Significant-Gravitas/AutoGPT,10951,merged,,,,17.72888888888889,0,1,0,0
Significant-Gravitas/AutoGPT,10952,merged,,,,14.621666666666666,0,1,0,0
Significant-Gravitas/AutoGPT,10942,merged,,,,16.467222222222222,0,1,0,0
Significant-Gravitas/AutoGPT,10949,closed,,,,0.2708333333333333,0,1,0,0
Significant-Gravitas/AutoGPT,10844,closed,,,,314.9977777777778,0,1,0,0
Significant-Gravitas/AutoGPT,10925,closed,,,,48.102777777777774,0,1,0,0
huggingface/transformers,40365,closed,,,,1171.5116666666668,0,1,0,0
huggingface/transformers,41382,merged,,,,72.62861111111111,0,1,0,0
huggingface/transformers,41376,merged,,,,73.41333333333333,0,1,0,0
huggingface/transformers,41403,merged,,,,54.67861111111111,0,1,0,0
huggingface/transformers,41486,merged,,,,0.23083333333333333,0,1,0,0
huggingface/transformers,41323,merged,,,,144.92027777777778,0,1,0,0
huggingface/transformers,41375,merged,,,,73.4725,0,1,0,0
huggingface/transformers,41482,closed,,,,0.9894444444444445,0,1,0,0
huggingface/transformers,41471,merged,,,,5.929444444444444,0,1,0,0
huggingface/transformers,41404,merged,,,,53.86083333333333,0,1,0,0
huggingface/transformers,41384,merged,,,,71.25138888888888,0,1,0,0
huggingface/transformers,41479,merged,,,,1.6652777777777779,0,1,0,0
huggingface/transformers,41415,merged,,,,48.58444444444444,0,1,0,0
huggingface/transformers,41161,merged,,,,123.225,0,1,0,0
huggingface/transformers,41380,merged,,,,72.10083333333333,0,1,0,0
huggingface/transformers,41199,merged,,,,241.91555555555556,0,1,0,0
huggingface/transformers,41429,merged,,,,42.795833333333334,0,1,0,0
huggingface/transformers,41354,merged,,,,16.824444444444445,0,1,0,0
huggingface/transformers,40973,merged,,,,506.8547222222222,0,1,0,0
huggingface/transformers,41480,closed,,,,0.29694444444444446,0,1,0,0
huggingface/transformers,41478,closed,,,,0.2263888888888889,0,1,0,0
huggingface/transformers,41481,closed,,,,0.15722222222222224,0,1,0,0
huggingface/transformers,41265,merged,,,,190.94361111111112,0,1,0,0
huggingface/transformers,41088,merged,,,,389.3377777777778,0,1,0,0
